time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200716,2.03,0.0,0.0,0.0,0.0,0,0.94236229
20210820,3.05,0.0,0.0,0.0,0.0,0,0.90074845
20220823,6.6,0.0,0.0,0.0,0.0,0,0.81788079
20230621,11.78,0.0,0.0,0.0,0.0,0,0.75676234
20240612,17.84,0.0,0.0,0.0,0.0,0,0.74492422
20240910,11.47,0.0,0.0,0.0,0.0,0,0.77399015
20250605,12.73,0.0,0.0,0.0,0.0,0,0.76980108
20250903,12.7,0.0,0.0,0.0,0.0,0,0.75387597
20260525,14.35,0.0,0.0,0.0,0.0,0,0.71021809
