time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200717,2.0,0.0,0.0,0.0,0.0,0,0.79777553
20210705,1.8,0.0,0.0,0.0,0.0,0,0.78622328
20220913,2.5,0.0,0.0,0.0,0.0,0,0.79321754
20230601,1.8,0.0,0.0,0.0,0.0,0,0.89051095
20240530,2.0,0.0,0.0,0.0,0.0,0,0.83361065
20250515,2.8,0.0,0.0,0.0,0.0,0,0.76510067
20260519,3.8,0.0,0.0,0.0,0.0,0,0.7944835
