time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200422,1.0,3.0,3.0,0.0,0.0,0,0.5954212
20210528,0.5,2.0,0.0,0.0,0.0,0,0.80794231
20220513,0.5,0.0,0.0,0.0,0.0,0,0.9507874
20230523,0.5,0.0,0.0,0.0,0.0,0,0.96456414
20240625,0.5,0.0,0.0,0.0,0.0,0,0.94172494
20241022,0.2,0.0,0.0,0.0,0.0,0,0.9751861
20250610,0.5,0.0,0.0,0.0,0.0,0,0.95233556
20260612,0.55,0.0,0.0,0.0,0.0,0,0.95495495
