time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200609,0.5,0.0,0.0,0.0,0.0,0,0.94791667
20210603,0.8,0.0,0.0,0.0,0.0,0,0.93091537
20220519,0.8,0.0,0.0,0.0,0.0,0,0.94405594
20230519,1.0,0.0,0.0,0.0,0.0,0,0.9334664
20240522,1.5,0.0,0.0,0.0,0.0,0,0.88584475
20250520,2.0,0.0,0.0,0.0,0.0,0,0.85590778
20260521,2.5,0.0,0.0,0.0,0.0,0,0.88328665
