time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200812,0.6,0.0,0.0,0.0,0.0,0,0.97340426
20210623,0.7,0.0,0.0,0.0,0.0,0,0.95518566
20220615,0.75,0.0,0.0,0.0,0.0,0,0.93718593
20230620,0.85,0.0,0.0,0.0,0.0,0,0.94660804
20240709,1.5,0.0,0.0,0.0,0.0,0,0.81818182
20250214,0.35,0.0,0.0,0.0,0.0,0,0.9754902
20250626,2.5,0.0,0.0,0.0,0.0,0,0.86241057
20260116,0.7,0.0,0.0,0.0,0.0,0,0.96143251
20260609,3.8,0.0,0.0,0.0,0.0,0,0.77474807
