time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20220715,3.0,0.0,0.0,0.0,0.0,0,0.94979079
20230626,3.3,0.0,0.0,0.0,0.0,0,0.92103374
20241211,2.2,0.0,0.0,0.0,0.0,0,0.90666101
