time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200602,0.15,0.0,0.0,0.0,0.0,0,0.96636771
20210528,0.18,0.0,0.0,0.0,0.0,0,0.96756757
20220715,0.3,0.0,0.0,0.0,0.0,0,0.94023904
20230616,0.45,0.0,0.0,0.0,0.0,0,0.90927419
20240522,1.82,0.0,0.0,0.0,0.0,0,0.63960396
20250605,1.3,0.0,0.0,0.0,0.0,0,0.7228145
20251126,0.88,0.0,0.0,0.0,0.0,0,0.80269058
