time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20230829,0.17,0.0,0.0,0.0,0.0,0,0.97954272
20240709,0.65,0.0,0.0,0.0,0.0,0,0.95333812
20250822,0.7,0.0,0.0,0.0,0.0,0,0.96466431
