time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200616,2.0,0.0,0.0,0.0,0.0,0,0.67948718
20210730,2.0,0.0,0.0,0.0,0.0,0,0.70501475
20220621,3.0,0.0,0.0,0.0,0.0,0,0.58791209
20221114,3.0,0.0,0.0,0.0,0.0,0,0.61139896
20230714,3.0,0.0,0.0,0.0,0.0,0,0.62917182
20240717,3.0,0.0,0.0,0.0,0.0,0,0.625
20241212,1.0,0.0,0.0,0.0,0.0,0,0.88137604
20250620,3.5,0.0,0.0,0.0,0.0,0,0.56736712
