time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200805,3.5,0.0,0.0,0.0,0.0,0,0.78368356
20210707,4.5,0.0,0.0,0.0,0.0,0,0.69635628
20220713,5.0,0.0,0.0,0.0,0.0,0,0.71412236
20230811,3.5,0.0,0.0,0.0,0.0,0,0.79154258
20240703,3.0,0.0,0.0,0.0,0.0,0,0.75450082
20241128,1.0,0.0,0.0,0.0,0.0,0,0.93865031
20250630,4.0,0.0,0.0,0.0,0.0,0,0.77077364
20251022,1.0,0.0,0.0,0.0,0.0,0,0.95629371
