time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200528,1.9,0.0,0.0,0.0,0.0,0,0.98937954
20210624,2.0,0.0,0.0,0.0,0.0,0,0.9923071
20220614,0.7,0.0,0.0,0.0,0.0,0,0.99311701
20240605,0.5,0.0,0.0,0.0,0.0,0,0.99087591
20250613,0.63,0.0,0.0,0.0,0.0,0,0.99310722
