time,interest,stockBonus,stockGift,allotNum,allotPrice,gugai,dr
20200619,2.2,0.0,0.0,0.0,0.0,0,0.59259259
20210430,2.2,0.0,0.0,0.0,0.0,0,0.65838509
20220602,2.2,0.0,0.0,0.0,0.0,0,0.5992714
20230615,2.2,0.0,0.0,0.0,0.0,0,0.5711501
20240603,2.2,0.0,0.0,0.0,0.0,0,0.52483801
20250916,2.0,0.0,0.0,0.0,0.0,0,0.59183673
