Time,Open,High,Low,Close,Vol
20260105T093100,621.080,623.500,618.800,619.040,1553400
20260105T093200,618.500,618.500,613.890,616.530,654855
20260105T093300,616.950,620.930,616.950,620.500,383200
20260105T093400,620.490,620.490,618.870,620.490,309597
20260105T093500,619.700,620.500,618.020,619.860,256046
20260105T093600,620.020,622.640,619.300,619.300,329401
20260105T093700,619.970,623.750,619.000,622.500,350500
20260105T093800,622.500,627.290,622.120,627.000,564779
20260105T093900,626.790,626.790,624.940,624.940,300682
20260105T094000,624.000,625.100,623.200,624.640,183440
20260105T094100,624.900,626.590,624.390,626.570,227500
20260105T094200,625.900,625.900,622.690,622.690,201900
20260105T094300,622.680,623.250,621.800,622.980,153300
20260105T094400,622.200,622.960,620.020,621.010,180200
20260105T094500,621.230,623.990,621.230,623.000,145700
20260105T094600,623.110,623.110,620.990,620.990,133800
20260105T094700,621.190,621.800,619.020,619.600,184800
20260105T094800,619.700,619.990,619.010,619.160,153245
20260105T094900,620.000,620.000,618.060,619.200,174757
20260105T095000,619.700,620.080,618.470,618.470,142000
20260105T095100,618.780,621.820,618.780,621.680,123168
20260105T095200,621.150,621.680,620.800,621.000,104200
20260105T095300,621.000,622.660,620.790,621.050,133180
20260105T095400,621.050,621.050,618.300,618.950,163800
20260105T095500,619.000,619.260,618.500,618.680,123900
20260105T095600,618.600,618.660,615.850,615.850,197198
20260105T095700,615.850,615.850,612.810,613.000,240700
20260105T095800,613.430,613.720,611.930,613.310,270000
20260105T095900,613.310,614.000,612.830,613.270,178900
20260105T100000,612.500,612.500,610.560,611.840,316757
20260105T100100,612.500,614.000,612.100,612.260,170100
20260105T100200,612.500,615.000,612.360,614.520,122973
20260105T100300,614.330,616.000,614.020,615.120,111231
20260105T100400,615.120,615.120,613.130,613.840,104400
20260105T100500,613.850,614.460,613.440,614.300,92800
20260105T100600,614.450,617.160,614.300,617.160,111300
20260105T100700,617.250,618.990,616.980,618.320,180900
20260105T100800,618.800,619.290,618.410,619.240,158400
20260105T100900,619.250,621.270,619.230,620.820,257600
20260105T101000,620.310,620.310,617.220,617.220,159700
20260105T101100,617.220,618.230,617.140,617.700,131243
20260105T101200,617.680,617.770,615.650,615.650,75800
20260105T101300,615.650,615.650,614.440,615.440,158400
20260105T101400,615.440,615.980,614.550,615.000,79800
20260105T101500,614.780,616.170,614.780,616.170,65000
20260105T101600,615.910,616.700,615.910,616.300,52400
20260105T101700,616.220,616.770,615.810,616.770,48100
20260105T101800,616.770,618.000,615.600,618.000,61900
20260105T101900,618.230,618.880,618.100,618.880,60100
20260105T102000,619.290,620.730,619.290,620.320,138900
20260105T102100,620.260,620.260,618.720,619.940,70600
20260105T102200,619.430,621.180,619.430,620.850,144035
20260105T102300,620.670,623.680,620.670,623.680,210600
20260105T102400,624.000,625.000,622.000,622.000,247600
20260105T102500,622.090,622.870,622.060,622.520,99513
20260105T102600,623.280,623.690,623.080,623.690,78700
