Time,Open,High,Low,Close,Vol
20260105093500,0.808,0.809,0.795,0.797,704144
20260105094000,0.798,0.799,0.794,0.795,366403
20260105094500,0.795,0.797,0.794,0.795,231960
20260105095000,0.794,0.795,0.792,0.795,172866
20260105095500,0.795,0.795,0.793,0.795,218700
20260105100000,0.795,0.797,0.794,0.796,290360
20260105100500,0.797,0.797,0.793,0.793,194628
20260105101000,0.794,0.794,0.793,0.794,162192
20260105101500,0.794,0.795,0.793,0.795,182540
20260105102000,0.795,0.796,0.793,0.796,132302
20260105102500,0.795,0.795,0.794,0.795,33420
20260105103000,0.795,0.796,0.794,0.795,46273
20260105103500,0.795,0.795,0.793,0.793,127986
20260105104000,0.793,0.795,0.793,0.795,75453
20260105104500,0.793,0.795,0.793,0.795,21046
20260105105000,0.794,0.795,0.794,0.794,50551
20260105105500,0.794,0.795,0.794,0.795,56098
20260105110000,0.794,0.795,0.793,0.794,28870
20260105110500,0.794,0.794,0.793,0.794,8055
20260105111000,0.794,0.794,0.793,0.794,8280
20260105111500,0.794,0.794,0.792,0.792,168002
20260105112000,0.792,0.793,0.791,0.793,96647
20260105112500,0.792,0.793,0.791,0.791,57428
20260105113000,0.792,0.792,0.791,0.792,23149
20260105130500,0.792,0.792,0.791,0.792,50484
20260105131000,0.792,0.794,0.791,0.794,156917
20260105131500,0.794,0.795,0.793,0.795,36939
20260105132000,0.795,0.795,0.793,0.794,39751
20260105132500,0.794,0.794,0.793,0.794,34328
20260105133000,0.794,0.796,0.794,0.796,63058
20260105133500,0.796,0.796,0.794,0.794,34894
20260105134000,0.795,0.795,0.794,0.794,16194
20260105134500,0.795,0.795,0.794,0.795,17441
20260105135000,0.795,0.795,0.793,0.793,54016
20260105135500,0.793,0.794,0.793,0.793,37309
20260105140000,0.793,0.794,0.793,0.793,55209
20260105140500,0.794,0.795,0.793,0.794,63295
20260105141000,0.795,0.795,0.794,0.795,77475
20260105141500,0.795,0.796,0.794,0.795,196496
20260105142000,0.794,0.796,0.794,0.795,15237
20260105142500,0.796,0.796,0.795,0.795,48837
20260105143000,0.796,0.796,0.795,0.796,51881
20260105143500,0.796,0.796,0.795,0.796,178827
20260105144000,0.796,0.797,0.795,0.797,107298
20260105144500,0.797,0.798,0.796,0.798,179728
20260105145000,0.798,0.798,0.797,0.798,248006
20260105145500,0.798,0.798,0.797,0.798,147459
20260105150000,0.798,0.800,0.797,0.800,101442
20260106093500,0.798,0.798,0.793,0.794,164288
20260106094000,0.794,0.795,0.791,0.792,157679
20260106094500,0.793,0.795,0.791,0.795,131930
20260106095000,0.795,0.795,0.793,0.794,77429
20260106095500,0.794,0.797,0.794,0.796,95744
20260106100000,0.796,0.799,0.796,0.797,89407
20260106100500,0.798,0.802,0.798,0.801,192528
20260106101000,0.801,0.801,0.799,0.800,111586
20260106101500,0.800,0.801,0.800,0.801,144799
20260106102000,0.800,0.804,0.800,0.803,640478
20260106102500,0.803,0.803,0.801,0.803,405195
20260106103000,0.802,0.804,0.802,0.803,569659
20260106103500,0.804,0.804,0.802,0.803,180528
20260106104000,0.803,0.803,0.801,0.801,48580
20260106104500,0.801,0.802,0.800,0.801,56795
20260106105000,0.800,0.802,0.800,0.801,37615
20260106105500,0.801,0.802,0.801,0.801,30008
20260106110000,0.801,0.803,0.801,0.802,28660
20260106110500,0.802,0.803,0.802,0.803,30268
20260106111000,0.802,0.803,0.802,0.802,16242
20260106111500,0.802,0.803,0.801,0.803,117745
20260106112000,0.803,0.803,0.801,0.801,31003
20260106112500,0.801,0.802,0.801,0.801,13409
20260106113000,0.801,0.802,0.800,0.800,18842
20260106130500,0.801,0.801,0.798,0.800,88191
20260106131000,0.801,0.802,0.800,0.801,10373
20260106131500,0.801,0.801,0.800,0.800,10292
20260106132000,0.800,0.802,0.800,0.801,29265
20260106132500,0.801,0.802,0.800,0.800,37875
